route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
30,13,t540-bBC7-slD,"Cornell - Mall via Pleasant Grove",1,3015,39927_shp,0,0
30,13,t546-bBBD-slD,"Cornell - Downtown",0,3005,39983_shp,0,0
30,13,t54F-bBC4-slD,"Cornell - Mall via Pleasant Grove",1,3012,39927_shp,0,0
30,13,t57D-bBC5-slD,"Cornell - Downtown",0,3013,39983_shp,0,0
30,13,t586-bBBD-slD,"Cornell - Mall via Pleasant Grove",1,3005,39927_shp,0,0
30,13,t58C-bBC6-slD,"Cornell - Downtown",0,3014,39983_shp,0,0
30,13,t595-bBC5-slD,"Cornell - Mall via Pleasant Grove",1,3013,39927_shp,0,0
30,13,t59B-bBC7-slD,"Cornell - Downtown",0,3015,39983_shp,0,0
30,13,t5A4-bBC6-slD,"Cornell - Mall via Pleasant Grove",1,3014,39927_shp,0,0
30,13,t5AA-bBC4-slD,"Cornell - Downtown",0,3012,39983_shp,0,0
30,13,t5B3-bBC7-slD,"Cornell - Mall via Pleasant Grove",1,3015,39927_shp,0,0
30,13,t5E1-bBBD-slD,"Cornell - Downtown",0,3005,39983_shp,0,0
30,13,t5EA-bBC4-slD,"Cornell - Mall via Pleasant Grove",1,3012,39927_shp,0,0
30,13,t5F0-bBC5-slD,"Cornell - Downtown",0,3013,39983_shp,0,0
30,13,t5F9-bBBD-slD,"Cornell - Mall via Pleasant Grove",1,3005,39927_shp,0,0
30,13,t5FF-bBC6-slD,"Cornell - Downtown",0,3014,39983_shp,0,0
30,13,t608-bBC5-slD,"Cornell - Mall via Pleasant Grove",1,3013,39927_shp,0,0
30,13,t60E-bBC7-slD,"Cornell - Downtown",0,3015,39983_shp,0,0
30,13,t617-bBC6-slD,"Cornell - Mall via Pleasant Grove",1,3014,39927_shp,0,0
30,13,t645-bBC4-slD,"Cornell - Downtown",0,3012,39983_shp,0,0
30,13,t64E-bBC7-slD,"Cornell - Mall via Pleasant Grove",1,3015,39796_shp,0,0
30,13,t654-bBBD-slD,"Cornell - Downtown",0,3005,39983_shp,0,0
30,13,t65D-bBC4-slD,"Cornell - Mall via Pleasant Grove",1,3012,39796_shp,0,0
30,13,t663-bBC5-slD,"Cornell - Downtown",0,3013,39983_shp,0,0
30,13,t66C-bBBD-slD,"Cornell - Mall via Pleasant Grove",1,3005,39796_shp,0,0
30,13,t672-bBC6-slD,"Cornell - Downtown",0,3014,39983_shp,0,0
30,13,t67B-bBC5-slD,"Cornell - Mall via Pleasant Grove",1,3013,39796_shp,0,0
30,13,t6A9-bBC7-slD,"Cornell - Downtown",0,3015,39983_shp,0,0
30,13,t6B2-bBC6-slD,"Cornell - Mall via Pleasant Grove",1,3014,39796_shp,0,0
30,13,t6B8-bBC4-slD,"Cornell - Downtown",0,3012,39983_shp,0,0
30,13,t6C1-bBC7-slD,"Cornell - Mall via Pleasant Grove",1,3015,39796_shp,0,0
30,13,t6C7-bBBD-slD,"Cornell - Downtown",0,3005,39983_shp,0,0
30,13,t6D0-bBC4-slD,"Cornell - Mall via Pleasant Grove",1,3012,39796_shp,0,0
30,13,t6D6-bBC5-slD,"Cornell - Downtown",0,3013,39897_shp,0,0
30,13,t6DF-bBBD-slD,"Cornell - Mall via Pleasant Grove",1,3005,39796_shp,0,0
30,13,t70D-bBC6-slD,"Cornell - Downtown",0,3014,39897_shp,0,0
30,13,t71C-bBC7-slD,"Cornell - Downtown",0,3015,39983_shp,0,0
30,13,t72B-bBC4-slD,"Cornell - Downtown",0,3012,39983_shp,0,0
30,13,t730-bBC7-slD,"Cornell - Mall via Pleasant Grove",1,3015,39796_shp,0,0
30,13,t73A-bBBD-slD,"Cornell - Downtown",0,3005,39983_shp,0,0
30,13,t776-bBBD-slD,"Cornell - Mall via Pleasant Grove",1,3005,39796_shp,0,0
30,13,t784-bBC7-slD,"Cornell - Downtown",0,3015,39983_shp,0,0
30,13,t798-bBC7-slD,"Cornell - Mall via Pleasant Grove",1,3015,39796_shp,0,0
30,13,t7A6-bBBD-slD,"Cornell - Downtown",0,3005,39983_shp,0,0
30,15,t2BC-b7D1-slF,"Cornell - Mall via Pleasant Grove",1,2001,40005_shp,0,0
30,15,t2DA-b7D1-slF,"Cornell - Downtown",0,2001,39853_shp,0,0
30,15,t2DE-b7D6-slF,"Cornell - Mall via Pleasant Grove",1,2006,39992_shp,0,0
30,15,t2EE-b7D1-slF,"Cornell - Mall via Pleasant Grove",1,2001,39801_shp,0,0
30,15,t324-b7D6-slF,"Cornell - Downtown",0,2006,39853_shp,0,0
30,15,t338-b7D6-slF,"Cornell - Mall via Pleasant Grove",1,2006,39801_shp,0,0
30,15,t346-b7D1-slF,"Cornell - Downtown",0,2001,39853_shp,0,0
30,15,t35A-b7D1-slF,"Cornell - Mall via Pleasant Grove",1,2001,39801_shp,0,0
30,15,t390-b7D6-slF,"Cornell - Downtown",0,2006,39853_shp,0,0
30,15,t3A4-b7D6-slF,"Cornell - Mall via Pleasant Grove",1,2006,39801_shp,0,0
30,15,t3B2-b7D1-slF,"Cornell - Downtown",0,2001,39853_shp,0,0
30,15,t3EE-b7D1-slF,"Cornell - Mall via Pleasant Grove",1,2001,39801_shp,0,0
30,15,t3FC-b7D6-slF,"Cornell - Downtown",0,2006,39853_shp,0,0
30,15,t410-b7D6-slF,"Cornell - Mall via Pleasant Grove",1,2006,39801_shp,0,0
30,15,t41E-b7D1-slF,"Cornell - Downtown",0,2001,39853_shp,0,0
30,15,t45A-b7D1-slF,"Cornell - Mall via Pleasant Grove",1,2001,39801_shp,0,0
30,15,t468-b7D6-slF,"Cornell - Downtown",0,2006,39853_shp,0,0
30,15,t479-b7DE-slF,"Cornell - Mall via Pleasant Grove",1,2014,39992_shp,0,0
30,15,t47C-b7D6-slF,"Cornell - Mall via Pleasant Grove",1,2006,39801_shp,0,0
30,15,t4B5-b7D1-slF,"Cornell - Downtown",0,2001,39853_shp,0,0
30,15,t4BF-b7DF-slF,"Cornell - Mall via Pleasant Grove",1,2015,39992_shp,0,0
30,15,t4C4-b7DE-slF,"Cornell - Downtown",0,2014,39853_shp,0,0
30,15,t4CD-b7D1-slF,"Cornell - Mall via Pleasant Grove",1,2001,39801_shp,0,0
30,15,t4CE-b7E0-slF,"Cornell - Mall via Pleasant Grove",1,2016,39992_shp,0,0
30,15,t4D3-b7D6-slF,"Cornell - Downtown",0,2006,39853_shp,0,0
30,15,t4DC-b7DE-slF,"Cornell - Mall via Pleasant Grove",1,2014,39801_shp,0,0
30,15,t4E2-b7DF-slF,"Cornell - Downtown",0,2015,39853_shp,0,0
30,15,t4EB-b7D6-slF,"Cornell - Mall via Pleasant Grove",1,2006,39801_shp,0,0
30,15,t519-b7E0-slF,"Cornell - Downtown",0,2016,39853_shp,0,0
30,15,t522-b7DF-slF,"Cornell - Mall via Pleasant Grove",1,2015,39801_shp,0,0
30,15,t528-b7D1-slF,"Cornell - Downtown",0,2001,39853_shp,0,0
30,15,t531-b7E0-slF,"Cornell - Mall via Pleasant Grove",1,2016,39801_shp,0,0
30,15,t537-b7DE-slF,"Cornell - Downtown",0,2014,39853_shp,0,0
30,15,t540-b7D1-slF,"Cornell - Mall via Pleasant Grove",1,2001,39801_shp,0,0
30,15,t546-b7D6-slF,"Cornell - Downtown",0,2006,39853_shp,0,0
30,15,t54F-b7DE-slF,"Cornell - Mall via Pleasant Grove",1,2014,39801_shp,0,0
30,15,t57D-b7DF-slF,"Cornell - Downtown",0,2015,39853_shp,0,0
30,15,t586-b7D6-slF,"Cornell - Mall via Pleasant Grove",1,2006,39801_shp,0,0
30,15,t58C-b7E0-slF,"Cornell - Downtown",0,2016,39853_shp,0,0
30,15,t595-b7DF-slF,"Cornell - Mall via Pleasant Grove",1,2015,39801_shp,0,0
30,15,t59B-b7D1-slF,"Cornell - Downtown",0,2001,39853_shp,0,0
30,15,t5A4-b7E0-slF,"Cornell - Mall via Pleasant Grove",1,2016,39801_shp,0,0
30,15,t5AA-b7DE-slF,"Cornell - Downtown",0,2014,39853_shp,0,0
30,15,t5B3-b7D1-slF,"Cornell - Mall via Pleasant Grove",1,2001,39801_shp,0,0
30,15,t5E1-b7D6-slF,"Cornell - Downtown",0,2006,39853_shp,0,0
30,15,t5EA-b7DE-slF,"Cornell - Mall via Pleasant Grove",1,2014,39801_shp,0,0
30,15,t5F0-b7DF-slF,"Cornell - Downtown",0,2015,39853_shp,0,0
30,15,t5F9-b7D6-slF,"Cornell - Mall via Pleasant Grove",1,2006,39801_shp,0,0
30,15,t5FF-b7E0-slF,"Cornell - Downtown",0,2016,39853_shp,0,0
30,15,t608-b7DF-slF,"Cornell - Mall via Pleasant Grove",1,2015,39801_shp,0,0
30,15,t60E-b7D1-slF,"Cornell - Downtown",0,2001,39853_shp,0,0
30,15,t617-b7E0-slF,"Cornell - Mall via Pleasant Grove",1,2016,39801_shp,0,0
30,15,t645-b7DE-slF,"Cornell - Downtown",0,2014,39853_shp,0,0
30,15,t64E-b7D1-slF,"Cornell - Mall via Pleasant Grove",1,2001,39888_shp,0,0
30,15,t654-b7D6-slF,"Cornell - Downtown",0,2006,39853_shp,0,0
30,15,t65D-b7DE-slF,"Cornell - Mall via Pleasant Grove",1,2014,39888_shp,0,0
30,15,t663-b7DF-slF,"Cornell - Downtown",0,2015,39853_shp,0,0
30,15,t66C-b7D6-slF,"Cornell - Mall via Pleasant Grove",1,2006,39888_shp,0,0
30,15,t672-b7E0-slF,"Cornell - Downtown",0,2016,39853_shp,0,0
30,15,t67B-b7DF-slF,"Cornell - Mall via Pleasant Grove",1,2015,39888_shp,0,0
30,15,t6A9-b7D1-slF,"Cornell - Downtown",0,2001,39853_shp,0,0
30,15,t6B2-b7E0-slF,"Cornell - Mall via Pleasant Grove",1,2016,39888_shp,0,0
30,15,t6B8-b7DE-slF,"Cornell - Downtown",0,2014,39853_shp,0,0
30,15,t6C1-b7D1-slF,"Cornell - Mall via Pleasant Grove",1,2001,39888_shp,0,0
30,15,t6C7-b7D6-slF,"Cornell - Downtown",0,2006,39853_shp,0,0
30,15,t6D0-b7DE-slF,"Cornell - Mall via Pleasant Grove",1,2014,39888_shp,0,0
30,15,t6D6-b7DF-slF,"Cornell - Downtown",0,2015,39853_shp,0,0
30,15,t6DF-b7D6-slF,"Cornell - Mall via Pleasant Grove",1,2006,39888_shp,0,0
30,15,t70D-b7E0-slF,"Cornell - Downtown",0,2016,39853_shp,0,0
30,15,t71C-b7D1-slF,"Cornell - Downtown",0,2001,39853_shp,0,0
30,15,t72B-b7DE-slF,"Cornell - Downtown",0,2014,39853_shp,0,0
30,15,t730-b7D1-slF,"Cornell - Mall via Pleasant Grove",1,2001,39888_shp,0,0
30,15,t73A-b7D6-slF,"Cornell - Downtown",0,2006,39853_shp,0,0
30,15,t776-b7D6-slF,"Cornell - Mall via Pleasant Grove",1,2006,39888_shp,0,0
30,15,t784-b7D1-slF,"Cornell - Downtown",0,2001,39853_shp,0,0
30,15,t798-b7D1-slF,"Cornell - Mall via Pleasant Grove",1,2001,39888_shp,0,0
30,15,t7A6-b7D6-slF,"Cornell - Downtown",0,2006,39853_shp,0,0
30,15,t7E2-b7D6-slF,"Cornell - Mall via Pleasant Grove",1,2006,39888_shp,0,0
30,15,t7F0-b7D1-slF,"Cornell - Downtown",0,2001,39853_shp,0,0
30,15,t804-b7D1-slF,"Cornell - Mall via Pleasant Grove",1,2001,39888_shp,0,0
30,15,t83A-b7D6-slF,"Cornell - Downtown",0,2006,39853_shp,0,0
30,15,t84E-b7D6-slF,"Cornell - Mall via Pleasant Grove",1,2006,39888_shp,0,0
30,15,t85C-b7D1-slF,"Cornell - Downtown",0,2001,39853_shp,0,0
30,15,t898-b7D1-slF,"Cornell - Mall via Pleasant Grove",1,2001,39888_shp,0,0
30,15,t8A6-b7D6-slF,"Cornell - Downtown",0,2006,39853_shp,0,0
30,15,t8BA-b7D6-slF,"Cornell - Mall via Pleasant Grove",1,2006,39888_shp,0,0
31,12,t2BC-b3F6-slC,"NE Ithaca - Winston Court - Central Camp",0,1014,39780_shp,0,0
31,12,t2E4-b3F6-slC,"NE Ithaca - Etna",1,1014,39925_shp,0,0
31,12,t322-b3F6-slC,"NE Ithaca - Winston Court - Central Camp",0,1014,39780_shp,0,0
31,12,t352-b3F6-slC,"NE Ithaca - Etna",1,1014,39925_shp,0,0
31,12,t390-b3F6-slC,"NE Ithaca - Winston Court - Central Camp",0,1014,39780_shp,0,0
31,12,t3E8-b3F6-slC,"NE Ithaca - Etna",1,1014,39935_shp,0,0
31,12,t403-b3F6-slC,"NE Ithaca - Winston Court - Central Camp",0,1014,39867_shp,0,0
31,12,t44C-b3F6-slC,"NE Ithaca - Etna",1,1014,39925_shp,0,0
31,12,t462-b3F6-slC,"NE Ithaca - Winston Court - Central Camp",0,1014,39780_shp,0,0
31,12,t4BA-b3F6-slC,"NE Ithaca - Etna",1,1014,39935_shp,0,0
31,12,t4D5-b3F6-slC,"NE Ithaca - Winston Court - Central Camp",0,1014,39867_shp,0,0
31,12,t51E-b3F6-slC,"NE Ithaca - Winston Court - Etna",1,1014,39873_shp,0,0
31,12,t539-b3F6-slC,"NE Ithaca - Central Campus",0,1014,39885_shp,0,0
31,12,t58C-b3F6-slC,"NE Ithaca - Winston Court - Etna",1,1014,39914_shp,0,0
31,12,t5AC-b3F6-slC,"NE Ithaca - Central Campus",0,1014,39920_shp,0,0
31,12,t5F0-b3F6-slC,"NE Ithaca - Winston Court - Etna",1,1014,39873_shp,0,0
31,12,t60B-b3F6-slC,"NE Ithaca - Central Campus",0,1014,39885_shp,0,0
31,12,t663-b3F6-slC,"NE Ithaca - Winston Court - Etna",1,1014,39873_shp,0,0
31,12,t6A6-b3F6-slC,"NE Ithaca - Central Campus",0,1014,39885_shp,0,0
31,12,t6CC-b3F6-slC,"NE Ithaca - Winston Court - Etna",1,1014,39873_shp,0,0
31,12,t70F-b3F6-slC,"NE Ithaca - Central Campus",0,1014,39885_shp,0,0
31,12,t735-b3F6-slC,"NE Ithaca - Winston Court - Etna",1,1014,39873_shp,0,0
31,12,t778-b3F6-slC,"NE Ithaca - Central Campus",0,1014,39885_shp,0,0
31,12,t79E-b3F6-slC,"NE Ithaca - Winston Court - Etna",1,1014,39939_shp,0,0
32,12,t2BC-b3F8-slC,"Bryant Park-Cornell-Uptown-Airport",1,1016,39774_shp,0,0
32,12,t2CD-b3FC-slC,"Cornell - Bryant Park - Downtown",0,1020,39765_shp,0,0
32,12,t2EA-b3F8-slC,"Cornell - Bryant Park - Downtown",0,1016,39989_shp,0,0
32,12,t320-b3EF-slC,"Bryant Park-Cornell-Uptown-Airport",1,1007,39774_shp,0,0
32,12,t32D-b3FF-slC,"Cornell - Bryant Park - Downtown",0,1023,39765_shp,0,0
32,12,t34E-b3EF-slC,"Cornell - Bryant Park - Downtown",0,1007,39989_shp,0,0
32,12,t384-b3F8-slC,"Bryant Park-Cornell-Uptown-Airport",1,1016,39774_shp,0,0
32,12,t3B2-b3F8-slC,"Cornell - Bryant Park - Downtown",0,1016,39989_shp,0,0
32,12,t3E8-b3EF-slC,"Bryant Park-Cornell-Uptown-Airport",1,1007,39774_shp,0,0
32,12,t412-b3EF-slC,"Cornell - Bryant Park - Downtown",0,1007,39849_shp,0,0
32,12,t44C-b3F8-slC,"Bryant Park-Cornell-Uptown-Airport",1,1016,39774_shp,0,0
32,12,t476-b3F8-slC,"Cornell - Bryant Park - Downtown",0,1016,39849_shp,0,0
32,12,t4B0-b3EF-slC,"Bryant Park-Cornell-Uptown-Airport",1,1007,39951_shp,0,0
32,12,t4D7-b3EF-slC,"Cornell - Bryant Park - Downtown",0,1007,39938_shp,0,0
32,12,t514-b3F8-slC,"Bryant Park-Cornell-Uptown-Airport",1,1016,39951_shp,0,0
32,12,t53B-b3F8-slC,"Cornell - Bryant Park - Downtown",0,1016,39938_shp,0,0
32,12,t578-b3EF-slC,"Bryant Park-Cornell-Uptown-Airport",1,1007,39951_shp,0,0
32,12,t59F-b3EF-slC,"Cornell - Bryant Park - Downtown",0,1007,39938_shp,0,0
32,12,t5DC-b3F8-slC,"Bryant Park-Cornell-Uptown-Airport",1,1016,39764_shp,0,0
32,12,t603-b3F8-slC,"Cornell - Bryant Park - Downtown",0,1016,39938_shp,0,0
32,12,t640-b3EF-slC,"Bryant Park-Cornell-Uptown-Airport",1,1007,39764_shp,0,0
32,12,t667-b3EF-slC,"Cornell - Bryant Park - Downtown",0,1007,39938_shp,0,0
32,12,t6A4-b3F8-slC,"Bryant Park-Cornell-Uptown-Airport",1,1016,39764_shp,0,0
32,12,t6CB-b3F8-slC,"Cornell - Bryant Park - Downtown",0,1016,39938_shp,0,0
32,12,t708-b3EF-slC,"Bryant Park-Cornell-Uptown-Airport",1,1007,39764_shp,0,0
32,12,t733-b3EF-slC,"Cornell - Bryant Park - Downtown",0,1007,40000_shp,0,0
32,12,t76C-b3F8-slC,"Bryant Park-Cornell-Uptown-Airport",1,1016,39764_shp,0,0
32,12,t7D0-b3EF-slC,"Bryant Park-Cornell-Uptown-Northwoods",1,1007,39934_shp,0,0
32,12,t834-b3FA-slC,"Bryant Park-Cornell-Uptown-Northwoods",1,1018,39934_shp,0,0
32,12,t852-b3FA-slC,"Cornell - Bryant Park - Downtown",0,1018,39765_shp,0,0
32,12,t8A2-b3FA-slC,"Bryant Park-Cornell-Uptown-Northwoods",1,1018,39934_shp,0,0
32,13,t320-bBBB-slD,"Bryant Park-Cornell-Uptown-Airport",1,3003,39826_shp,0,0
32,13,t343-bBBB-slD,"Cornell - Bryant Park - Downtown",0,3003,39874_shp,0,0
32,13,t384-bBBC-slD,"Bryant Park-Cornell-Uptown-Airport",1,3004,39826_shp,0,0
32,13,t3A7-bBBC-slD,"Cornell - Bryant Park - Downtown",0,3004,39874_shp,0,0
32,13,t3E8-bBBB-slD,"Bryant Park-Cornell-Uptown-Airport",1,3003,39826_shp,0,0
32,13,t40B-bBBB-slD,"Cornell - Bryant Park - Downtown",0,3003,39874_shp,0,0
32,13,t44C-bBBC-slD,"Bryant Park-Cornell-Uptown-Airport",1,3004,39826_shp,0,0
32,13,t46F-bBBC-slD,"Cornell - Bryant Park - Downtown",0,3004,39874_shp,0,0
32,13,t4B0-bBBB-slD,"Bryant Park-Cornell-Uptown-Airport",1,3003,39826_shp,0,0
32,13,t4D3-bBBB-slD,"Cornell - Bryant Park - Downtown",0,3003,39874_shp,0,0
32,13,t514-bBBC-slD,"Bryant Park-Cornell-Uptown-Airport",1,3004,39826_shp,0,0
32,13,t537-bBBC-slD,"Cornell - Bryant Park - Downtown",0,3004,39874_shp,0,0
32,13,t578-bBBB-slD,"Bryant Park-Cornell-Uptown-Airport",1,3003,39826_shp,0,0
32,13,t59B-bBBB-slD,"Cornell - Bryant Park - Downtown",0,3003,39874_shp,0,0
32,13,t5DC-bBBC-slD,"Bryant Park-Cornell-Uptown-Airport",1,3004,39826_shp,0,0
32,13,t5FF-bBBC-slD,"Cornell - Bryant Park - Downtown",0,3004,39874_shp,0,0
32,13,t640-bBBB-slD,"Bryant Park-Cornell-Uptown-Airport",1,3003,39826_shp,0,0
32,13,t663-bBBB-slD,"Cornell - Bryant Park - Downtown",0,3003,39874_shp,0,0
32,13,t6A4-bBBC-slD,"Bryant Park-Cornell-Uptown-Airport",1,3004,39826_shp,0,0
32,13,t6C7-bBBC-slD,"Cornell - Bryant Park - Downtown",0,3004,39874_shp,0,0
32,13,t708-bBBB-slD,"Bryant Park-Cornell-Uptown-Airport",1,3003,39826_shp,0,0
32,13,t72B-bBBB-slD,"Cornell - Bryant Park - Downtown",0,3003,39874_shp,0,0
32,13,t76C-bBBC-slD,"Bryant Park-Cornell-Uptown-Northwoods",1,3004,39870_shp,0,0
32,15,t320-b7D2-slF,"Bryant Park-Cornell-Uptown-Airport",1,2002,39872_shp,0,0
32,15,t343-b7D2-slF,"Cornell - Bryant Park - Downtown",0,2002,39852_shp,0,0
32,15,t384-b7D3-slF,"Bryant Park-Cornell-Uptown-Airport",1,2003,39872_shp,0,0
32,15,t3A7-b7D3-slF,"Cornell - Bryant Park - Downtown",0,2003,39852_shp,0,0
32,15,t3E8-b7D2-slF,"Bryant Park-Cornell-Uptown-Airport",1,2002,39872_shp,0,0
32,15,t40B-b7D2-slF,"Cornell - Bryant Park - Downtown",0,2002,39852_shp,0,0
32,15,t44C-b7D3-slF,"Bryant Park-Cornell-Uptown-Airport",1,2003,39872_shp,0,0
32,15,t46F-b7D3-slF,"Airport-Cornell - Bryant Park - Downtown",0,2003,39775_shp,0,0
32,15,t4B0-b7D2-slF,"Bryant Park-Cornell-Uptown-Airport",1,2002,39872_shp,0,0
32,15,t4D3-b7D2-slF,"Cornell - Bryant Park - Downtown",0,2002,39852_shp,0,0
32,15,t514-b7DB-slF,"Bryant Park-Cornell-Uptown-Airport",1,2011,39872_shp,0,0
32,15,t537-b7DB-slF,"Cornell - Bryant Park - Downtown",0,2011,39852_shp,0,0
32,15,t578-b7D2-slF,"Bryant Park-Cornell-Uptown-Airport",1,2002,39872_shp,0,0
32,15,t59B-b7D2-slF,"Cornell - Bryant Park - Downtown",0,2002,39852_shp,0,0
32,15,t5DC-b7DB-slF,"Bryant Park-Cornell-Uptown-Airport",1,2011,39872_shp,0,0
32,15,t5FF-b7DB-slF,"Cornell - Bryant Park - Downtown",0,2011,39852_shp,0,0
32,15,t640-b7D2-slF,"Bryant Park-Cornell-Uptown-Airport",1,2002,39872_shp,0,0
32,15,t663-b7D2-slF,"Cornell - Bryant Park - Downtown",0,2002,39852_shp,0,0
32,15,t6A4-b7DB-slF,"Bryant Park-Cornell-Uptown-Airport",1,2011,39872_shp,0,0
32,15,t6C7-b7DB-slF,"Cornell - Bryant Park - Downtown",0,2011,39852_shp,0,0
32,15,t708-b7D2-slF,"Bryant Park-Cornell-Uptown-Airport",1,2002,39872_shp,0,0
32,15,t72B-b7D2-slF,"Cornell - Bryant Park - Downtown",0,2002,39852_shp,0,0
32,15,t76C-b7DB-slF,"Bryant Park-Cornell-Uptown-Airport",1,2011,39872_shp,0,0
32,15,t78F-b7DB-slF,"Cornell - Bryant Park - Downtown",0,2011,39852_shp,0,0
32,15,t7D0-b7D2-slF,"Bryant Park-Cornell-Uptown-Northwoods",1,2002,39763_shp,0,0
32,15,t834-b7DB-slF,"Bryant Park-Cornell-Uptown-Northwoods",1,2011,39763_shp,0,0
36,12,t271-b3EF-slC,"IHS-Lansing Town Hall",1,1007,39988_shp,0,0
36,12,t292-b3F9-slC,"THS-Lansing Town Hall",1,1017,39896_shp,0,0
36,12,t2C7-b3F9-slC,"cont as 37 Cornell - Downtown",0,1017,39995_shp,0,0
36,12,t320-b3F3-slC,"cont as 37 Cornell - Downtown",1,1011,39859_shp,0,0
36,12,t33C-b3F3-slC,"Cornell - E Shore Dr - Lansing Town Hall",0,1011,39961_shp,0,0
36,12,t384-b3ED-slC,"Cornell - Downtown",0,1005,39856_shp,0,0
36,12,t663-b402-slC,"Lansing School via East Shore Drive",1,1026,39791_shp,0,0
36,12,t6A9-b402-slC,"Ithaca Mall",0,1026,39978_shp,0,0
36,12,t7F5-b404-slC,"Ithaca Mall",0,1028,39847_shp,0,0
37,12,t27E-b3EF-slC,"Cornell - Downtown",0,1007,39860_shp,0,0
37,12,t2CE-b3F9-slC,"Cornell - Downtown",0,1017,39940_shp,0,0
37,12,t384-b3F3-slC,"Cornell-Warren Rd at Farrell",1,1011,39787_shp,0,0
37,12,t3A4-b3F3-slC,"Cornell - Downtown",0,1011,40031_shp,0,0
37,12,t461-b3FF-slC,"Cornell-Warren Rd-Lansing Tn Hl",1,1023,39943_shp,0,0
37,12,t4B5-b3FF-slC,"Cornell - Downtown",0,1023,39970_shp,0,0
37,12,t5FA-b3FF-slC,"Cornell-Warren Rd at Farrell",1,1023,39967_shp,0,0
37,12,t645-b3FF-slC,"Cornell - Downtown",0,1023,39770_shp,0,0
37,12,t663-b3EB-slC,"Cornell-Warren Rd at Farrell",1,1003,39967_shp,0,0
37,12,t6AE-b3EB-slC,"Cornell - Downtown",0,1003,39975_shp,0,0
37,12,t7D0-b404-slC,"Cornell-Warren Rd-Lansing Tn Hl",1,1028,39943_shp,0,0
40,12,t28C-b3F4-slC,"Freeville-Groton",1,1012,39758_shp,0,0
40,12,t2C6-b3F4-slC,"Freeville - Varna - Cornell - Downtown",0,1012,39812_shp,0,0
40,12,t352-b3FF-slC,"Varna - Freeville - Groton",1,1023,39984_shp,0,0
40,12,t39A-b3FF-slC,"Freeville - Varna - Cornell - Downtown",0,1023,40030_shp,0,0
40,12,t5FA-b403-slC,"Cornell - Varna - Freeville - Groton",1,1027,39761_shp,0,0
40,12,t64C-b403-slC,"Freeville - Cornell",0,1027,39875_shp,0,0
40,12,t668-b400-slC,"Cornell - Varna - Freeville - Groton",1,1024,39761_shp,0,0
40,12,t6BA-b400-slC,"Freeville-Varna-Downtown",0,1024,39831_shp,0,0
40,12,t799-b3F3-slC,"Freeville-Varna-Downtown",0,1011,39831_shp,0,0
40,13,t2C4-bBBC-slD,"Varna - Freeville - Groton",1,3004,39912_shp,0,0
40,13,t2E2-bBBC-slD,"Freeville - Varna - Cornell - Downtown",0,3004,39901_shp,0,0
40,13,t3E8-bBC1-slD,"Varna - Freeville - Groton",1,3009,39912_shp,0,0
40,13,t40B-bBC1-slD,"Freeville - Varna - Cornell - Downtown",0,3009,39768_shp,0,0
40,13,t73A-bBC1-slD,"Freeville - Varna - Cornell - Downtown",0,3009,39898_shp,0,0
40,15,t2C4-b7D3-slF,"Varna - Freeville - Groton",1,2003,39865_shp,0,0
40,15,t2E2-b7D3-slF,"Freeville - Varna - Cornell - Downtown",0,2003,39757_shp,0,0
40,15,t4E2-b7D4-slF,"Cornell - Varna - Freeville - Groton",1,2004,39876_shp,0,0
40,15,t534-b7D4-slF,"Freeville - Varna - Cornell - Downtown",0,2004,39717_shp,0,0
40,15,t73F-b7E2-slF,"Freeville - Varna - Cornell - Downtown",0,2018,39825_shp,0,0
43,12,t291-b3F5-slC,"Dryden-TC3",1,1013,39906_shp,0,0
43,12,t2C5-b3F5-slC,"Varna - Cornell - Downtown",0,1013,39871_shp,0,0
43,12,t2D2-b3ED-slC,"Cornell - Dryden - TC3",1,1005,39965_shp,0,0
43,12,t2F3-b3ED-slC,"Varna - Cornell - Downtown",0,1005,39777_shp,0,0
43,12,t330-b3F9-slC,"Cornell - Dryden - TC3",1,1017,39965_shp,0,0
43,12,t357-b3F9-slC,"Varna - Cornell - Downtown",0,1017,39900_shp,0,0
43,12,t3ED-b3FC-slC,"Dryden-Groton",1,1020,39917_shp,0,0
43,12,t41A-b3FC-slC,"Dryden-TC3- Cornell",0,1020,39933_shp,0,0
43,12,t4B5-b3EB-slC,"Cornell - Varna -Dryden -  TC3 - Groton",1,1003,39823_shp,0,0
43,12,t51B-b3EB-slC,"",0,1003,40025_shp,0,0
43,12,t591-b402-slC,"Cornell - Varna -Dryden -  TC3 - Groton",1,1026,39823_shp,0,0
43,12,t5E6-b3EB-slC,"Cornell - Dryden - TC3",1,1003,39965_shp,0,0
43,12,t5F0-b402-slC,"Dryden-TC3- Cornell",0,1026,39933_shp,0,0
43,12,t613-b3EB-slC,"Downtown Express",0,1003,39973_shp,0,0
43,12,t663-b3F3-slC,"Cornell - Dryden - TC3",1,1011,39965_shp,0,0
43,12,t6B3-b3F3-slC,"Varna - Cornell - Downtown",0,1011,39790_shp,0,0
43,12,t6D1-b404-slC,"Cornell - Dryden - TC3",1,1028,39965_shp,0,0
43,12,t72B-b404-slC,"Varna - Downtown",0,1028,39759_shp,0,0
43,12,t73F-b3F3-slC,"Cornell - Varna -Dryden -  TC3 - Groton",1,1011,39823_shp,0,0
